project,module,testName,exceptionType,errorMessage
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.mapreduce.lib.input.TestLineRecordReader.testUncompressedInputCustomDelimiterPosValue,java.lang.ClassCastException, org.apache.hadoop.mapreduce.lib.output.TestFileOutputCommitter$RLFS cannot be cast to org.apache.hadoop.fs.LocalFileSystem\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByMetricFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByInfoFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityAllFields,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainers,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityWithUserAndFlowInfo,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesBasedOnCreatedTime,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testInvalidValuesHandling,java.lang.AssertionError,* Multiple error messages. *
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByConfigFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntities,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityNotPresent,java.lang.AssertionError,* Multiple error messages. *
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityCustomFields,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testQueryWithoutCluster,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainer,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesNoMatch,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempts,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByRelations,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempt,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByEventFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesWithLimit,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testAbout,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServicesBasicAcl.testTimelineReaderManagerAclsWhenDisabled,java.lang.NoClassDefFoundError, Could not initialize class org.apache.hadoop.yarn.server.timelineservice.reader.TimelineReaderWebServices\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityDefaultView,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testRemove,java.lang.AssertionError, Incorrect return code: expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testAccess,java.lang.AssertionError, Incorrect return code expected:<0> but was:<13>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testReaddir,java.lang.AssertionError, Incorrect return code: expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testRename,java.lang.AssertionError, Incorrect return code: expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testFsinfo,java.lang.AssertionError, Incorrect return code: expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestViewfsWithNfs3.testNfsAccessNN1,java.lang.AssertionError,* Multiple error messages. *
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestViewfsWithNfs3.testNfsRenameSingleNN,java.lang.AssertionError, expected:<0> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testLookup,java.lang.AssertionError, Incorrect return code expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testSetattr,java.lang.AssertionError, Incorrect return code expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestViewfsWithNfs3.testNfsAccessNN2,java.lang.AssertionError,* Multiple error messages. *
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testPathconf,java.lang.AssertionError, Incorrect return code: expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestViewfsWithNfs3.testNfsWriteNN1,java.lang.AssertionError,* Multiple error messages. *
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testCreate,java.lang.AssertionError, Incorrect return code: expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testCommit,java.lang.AssertionError, Incorrect return code: expected:<13> but was:<5>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestRpcProgramNfs3.testFsstat,java.lang.AssertionError, Incorrect return code: expected:<0> but was:<13>\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.hdfs.nfs.nfs3.TestViewfsWithNfs3.testWrongNfsAccess,java.lang.AssertionError,* Multiple error messages. *
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.fs.http.server.TestHttpFSServer.testAllowSnapshot,java.lang.InterruptedException, sleep interrupted\\n08:44:23;822  INFO Server:621 - Services destroyed\\n08:44:23;822  INFO Server:633 - Server [httpfs] shutdown!\\n08:44:23;822  INFO Server:634 - ======================================================\\njava.io.FileNotFoundException: File does not exist: /tmp/tmp-snap-allow-test\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-core,org.apache.hadoop.mapred.TestJobEndNotifier.testNotificationTimeout,java.lang.AssertionError,
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.mapreduce.lib.input.TestLineRecordReader.testUncompressedInputContainingCRLF,java.lang.ClassCastException, org.apache.hadoop.mapreduce.lib.output.TestFileOutputCommitter$RLFS cannot be cast to org.apache.hadoop.fs.LocalFileSystem\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.mapreduce.lib.input.TestLineRecordReader.testUncompressedInputDefaultDelimiterPosValue,java.lang.ClassCastException, org.apache.hadoop.mapreduce.lib.output.TestFileOutputCommitter$RLFS cannot be cast to org.apache.hadoop.fs.LocalFileSystem\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.mapreduce.lib.input.TestLineRecordReader.testUncompressedInput,java.lang.ClassCastException, org.apache.hadoop.mapreduce.lib.output.TestFileOutputCommitter$RLFS cannot be cast to org.apache.hadoop.fs.LocalFileSystem\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.mapreduce.lib.input.TestLineRecordReader.testUncompressedInputCustomDelimiterPosValue,java.lang.ClassCastException, org.apache.hadoop.mapreduce.lib.output.TestFileOutputCommitter$RLFS cannot be cast to org.apache.hadoop.fs.LocalFileSystem\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityCustomFields,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByMetricFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByInfoFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testQueryWithoutCluster,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesWithLimit,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainer,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testAbout,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesNoMatch,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempts,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByRelations,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityAllFields,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempt,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainers,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityDefaultView,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntityWithUserAndFlowInfo,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesBasedOnCreatedTime,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testInvalidValuesHandling,java.lang.AssertionError,* Multiple error messages. *
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByConfigFilters,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
apache.hadoop,hadoop-hadoop-mapreduce-project-hadoop-mapreduce-client-hadoop-mapreduce-client-hs,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntities,java.io.IOException, Incorrect response from timeline reader. Status=500\\n
